TAZID,CO_TAZID,DEVACRES,HH_19,JOB_19,JOBAUTO_19,HHAUTO_19,JOBTRANSIT_19,HHTRANSIT_19,COMPAUTO_19,COMPTRANSIT_19,HH_30,JOB_30,JOBAUTO_30,HHAUTO_30,JOBTRANSIT_30,HHTRANSIT_30,COMPAUTO_30,COMPTRANSIT_30,HH_40,JOB_40,JOBAUTO_40,HHAUTO_40,JOBTRANSIT_40,HHTRANSIT_40,COMPAUTO_40,COMPTRANSIT_40,HH_50,JOB_50,JOBAUTO_50,HHAUTO_50,JOBTRANSIT_50,HHTRANSIT_50,COMPAUTO_50,COMPTRANSIT_50
482,110482,520.87,574.3,64.5,122073,78768,0,0,119541,0,626.2,73.7,166200,109671,0,0,162640,0,665.5,72.0,174012,120809,0,0,170787,0,695.0,76.7,178071,127019,0,0,174853,0
483,110483,612.99,522.5,585.0,133412,82521,0,0,113954,0,535.5,884.2,163925,104994,0,0,135325,0,544.3,1216.5,178128,119726,0,0,144758,0,549.8,1549.2,198083,136816,0,0,159359,0
484,110484,754.27,394.0,386.8,127395,79247,0,0,110455,0,434.5,2534.2,161686,102661,0,0,116290,0,471.8,3519.5,174191,115949,0,0,126637,0,488.3,4850.5,183737,125151,0,0,133455,0
485,110485,226.08,8.0,22.0,119193,76127,156,218,93214,193,15.3,312.5,164593,107435,1216,708,111949,749,23.8,677.8,173223,118694,1057,702,121726,722,27.3,1095.8,174896,123366,1472,959,125389,979
486,110486,112.18,0.0,3.2,137881,87411,3409,1634,87411,1634,0.0,44.8,191079,123699,3565,1858,123699,1858,0.0,118.3,201571,137098,4379,2365,137098,2365,0.0,188.2,208265,145843,4476,2513,145843,2513
487,110487,419.42,771.5,70.2,111217,71614,74,100,109320,75,792.0,304.5,148224,97816,546,328,139149,506,824.0,442.0,155464,107775,493,339,143904,456,848.0,533.5,159075,113224,675,449,146364,612
488,110488,465.26,926.7,159.0,138769,86059,124,131,134202,125,958.0,194.0,183538,116085,659,335,176546,625,981.3,234.2,196165,130044,631,346,187925,596,1006.8,289.5,206672,140469,596,354,196798,560
489,110489,252.9,52.8,19.3,129412,80390,0,0,121171,0,60.7,106.7,169124,107636,0,0,138321,0,67.0,217.5,180678,120316,0,0,140873,0,73.2,387.3,189752,129849,0,0,144026,0
490,110490,1478.97,886.2,603.3,83132,63272,0,0,77701,0,1378.5,855.3,126891,92828,0,0,117980,0,1685.2,1096.0,133735,103671,0,0,125332,0,1852.0,1397.7,137884,110284,0,0,129187,0
491,110491,1941.49,452.0,26.8,84048,62591,0,0,83367,0,1124.7,55.5,122657,88810,0,0,121729,0,1689.2,76.2,125991,96844,0,0,125227,0,2026.5,110.7,127330,101070,0,0,126483,0
492,110492,292.23,656.2,319.0,100992,73976,4039,2467,95269,3706,797.5,416.2,150833,108113,5646,3371,141024,5124,909.2,469.8,162507,122897,6390,4088,153175,5847,963.7,508.7,168209,130947,6822,4419,159138,6237
493,110493,318.66,635.8,446.0,108915,77007,5928,3298,99998,5193,966.0,512.8,152589,108482,8225,4542,142328,7368,1100.7,580.7,161788,121031,9286,5483,152033,8376,1195.0,618.5,167559,128876,9904,5939,158281,8953
494,110494,323.39,737.2,93.5,92217,67701,1988,1101,90611,1930,824.5,107.5,142627,101726,2730,1515,139793,2646,887.8,125.0,152763,115327,3052,1805,149862,2956,929.5,154.5,158369,122918,3246,1954,155107,3128
495,110495,246.81,514.8,236.0,88879,65412,0,0,84134,0,547.7,249.7,137431,98228,0,0,129333,0,585.2,250.8,147354,111466,0,0,140048,0,610.3,252.8,152580,118657,0,0,145741,0
496,110496,329.14,699.5,518.8,114175,79471,5596,2681,104083,4749,718.7,552.3,157490,110036,7552,3840,143016,6420,799.2,547.5,170793,125235,8529,4588,157577,7386,1053.7,585.7,176379,133231,9150,4992,165459,8098
497,110497,291.47,983.2,1567.7,139374,90116,10786,4437,116296,7812,1021.3,1578.7,166711,111718,13333,6208,140927,9993,1044.5,1553.5,177985,125468,14676,7376,153297,11244,1132.7,1531.5,184657,133619,15664,8127,161596,12259
498,110498,309.58,743.0,141.8,114064,77699,2062,969,110593,1958,786.7,160.3,159802,110307,2742,1361,154643,2598,832.2,154.8,172950,125386,3083,1620,168199,2937,878.0,146.7,178426,133368,3300,1769,174261,3158
499,110499,506.89,1343.7,490.7,127485,83622,2672,1065,120117,2402,1382.2,507.2,165649,111809,3520,1580,156322,3184,1424.3,532.8,176736,125589,3929,1891,167405,3557,1458.0,549.0,164850,120664,4233,2099,156601,3835
500,110500,303.24,452.2,69.3,102879,71904,0,0,100460,0,520.2,75.8,146079,101962,0,0,142690,0,607.3,78.0,154796,114387,0,0,151920,0,656.3,79.3,164401,124551,0,0,161667,0
501,110501,314.93,292.2,26.2,132566,85793,0,0,130357,0,348.8,51.0,180507,120629,0,0,175893,0,420.0,131.5,191348,135229,0,0,182517,0,472.0,247.7,198693,144468,0,0,185550,0
502,110502,319.92,614.0,167.8,113233,77853,0,0,108589,0,574.0,179.2,164400,113042,0,0,156629,0,746.0,180.3,171855,125446,0,0,166007,0,792.3,180.2,177598,133319,0,0,172207,0
503,110503,326.36,306.5,152.0,125627,82272,0,0,116298,0,657.3,413.2,187442,125368,0,0,171045,0,854.0,702.3,198414,140567,0,0,179377,0,961.0,792.5,206219,150163,0,0,187465,0
504,110504,348.46,1488.7,459.8,143631,90289,11227,4704,135851,10275,1766.5,561.3,180215,118591,15250,7690,170750,14089,2148.0,787.5,191236,132265,16410,9009,180654,15082,2492.7,1254.0,198246,140800,16899,9768,184764,15226
505,110505,373.69,1271.0,4006.8,142719,89708,10108,4738,109035,6695,1661.0,4265.5,179104,117835,13654,7548,142675,10024,2241.0,5051.5,190072,131420,14548,8772,156436,11236,2892.8,5136.5,197013,139901,15204,9530,167326,12255
506,110506,1757.3,2.3,2.0,85064,61097,0,0,77283,0,5.8,124.3,123683,88452,0,0,91113,0,8.8,202.0,131856,100149,0,0,102307,0,11.8,264.7,132551,103238,0,0,105236,0
507,110507,607.67,408.2,2.8,130207,85040,0,0,130036,0,791.8,6.3,188671,126700,0,0,188391,0,1076.8,7.5,200132,142259,0,0,199893,0,1241.5,7.7,210329,153702,0,0,210115,0
508,110508,464.87,203.7,228.3,147766,94280,0,0,127304,0,310.5,271.0,187835,125925,0,0,167242,0,416.0,285.3,198513,140902,0,0,181788,0,480.7,306.0,206299,150459,4476,2744,190687,3992
509,110509,483.2,331.0,9.3,133452,85948,0,0,132725,0,565.5,19.5,170670,116746,0,0,169629,0,759.0,17.7,180374,130138,0,0,179685,0,858.5,17.2,167259,125335,2573,1621,166753,2562
510,110510,377.32,283.0,778.8,137604,87621,0,0,107444,0,416.8,797.7,167594,113884,0,0,139547,0,510.3,789.5,176727,126425,0,0,152585,0,573.0,782.0,184658,135401,0,0,162288,0
511,110511,255.85,544.0,18.5,155079,97857,1127,531,154023,1116,625.0,16.2,190873,127859,1608,904,189954,1598,697.7,9.8,199276,141262,1756,1090,198794,1750,745.7,8.5,190782,139296,5505,3584,190427,5492
512,110512,402.33,401.0,3771.5,134116,84655,5606,2587,92633,3074,704.3,4109.0,164247,109760,7870,4567,122339,5330,929.8,4300.3,171829,121203,8641,5492,134672,6330,1034.8,4577.8,178890,129458,9673,6779,142829,7562
513,110513,345.15,832.7,3226.2,157523,98253,14451,5854,117117,8590,1924.8,3426.0,194653,127788,17775,9149,160948,13427,2912.3,4368.0,205075,141836,19285,10820,175214,15288,3608.2,5392.7,213531,151738,20748,12404,184071,16770
514,110514,238.48,411.7,115.0,163358,102509,6298,2671,155218,5813,573.5,135.3,183309,121817,7439,3945,176009,7024,704.2,190.3,192095,134608,8362,4817,184115,7870,787.2,244.5,201894,144982,11295,7047,192833,10619
515,110515,286.45,1013.8,319.3,179575,111178,13802,5094,169432,12511,1504.5,663.0,222860,145077,16621,8091,207221,14906,1869.7,918.5,215142,147961,19173,10298,199917,17162,2090.0,1169.5,226225,159509,21087,12316,209255,18856
516,110516,1139.33,888.3,118.5,128473,80973,0,0,125210,0,1030.7,205.2,157121,106269,0,0,151929,0,1166.7,319.8,165325,117988,0,0,158673,0,1250.5,379.0,174415,127706,0,0,167131,0
517,110517,390.87,508.2,29.3,163765,101539,1367,650,161843,1345,615.5,49.8,199289,131692,1911,1086,196304,1874,699.0,74.0,208534,145387,2087,1308,204783,2041,764.7,100.3,221942,158622,5322,3594,217254,5194
518,110518,271.24,24.7,1575.5,174402,106088,1160,547,107971,564,42.5,1789.8,211591,136691,1792,948,139681,981,60.2,1893.3,222545,151161,1765,1092,154774,1126,74.3,1919.3,238346,165698,4469,3452,170036,3513
519,110519,428.92,438.5,22.8,151201,93606,25,5,149591,25,496.7,27.0,184774,123124,104,27,182918,101,546.2,27.8,195014,136715,32,9,193296,31,616.0,26.0,208922,149930,5046,3578,207442,5009
520,110520,421.61,404.2,651.0,172370,104836,74,15,140560,46,411.5,690.0,209146,135311,312,80,173029,198,424.2,680.3,220097,149744,96,28,185701,63,433.8,741.2,235663,164027,3850,2961,199115,3396
521,110521,486.07,272.2,17.5,135350,83882,0,0,133584,0,310.7,21.0,166747,110383,0,0,164652,0,335.5,19.7,175360,122339,0,0,173566,0,357.3,18.8,186895,133343,0,0,185231,0
522,110522,489.4,352.8,261.0,146084,88594,0,0,129395,0,453.7,278.8,180352,116570,0,0,163784,0,541.5,281.0,189491,128808,0,0,175148,0,606.3,280.2,201711,140011,0,0,188149,0
523,110523,657.55,669.3,218.8,137637,83652,0,0,129374,0,710.7,230.7,169771,110089,0,0,160438,0,770.0,265.8,178281,121568,0,0,168597,0,816.0,347.5,189788,132152,0,0,177909,0
524,110524,119.99,820.8,1102.5,151666,92074,16145,4493,126271,11180,1046.5,1535.5,190847,120888,18174,6324,158952,12772,1334.0,1510.3,206568,137812,20552,8133,178853,15546,1497.5,1539.5,217658,148919,21116,9088,191176,16482
525,110525,308.42,1483.7,467.3,141562,86065,15156,4000,133332,13501,1731.5,972.8,173231,110018,16770,5533,157876,14040,2057.3,1170.0,183554,122236,18063,6771,168022,15203,2401.0,1386.7,193260,132097,18839,7969,177333,16008
526,110526,344.24,1205.7,4456.8,141909,85964,13707,4283,104345,7379,1621.5,4731.0,172831,109438,15299,5864,133215,9403,2005.5,5347.2,180233,120221,16488,7243,143388,10812,2409.7,5551.8,183333,125240,17373,8259,149400,12049
527,110527,347.4,838.2,8835.2,137964,84433,10343,3991,92273,4921,2129.3,9108.2,167563,108032,11805,5446,125324,7293,3052.0,9849.5,177115,119772,12731,6716,139377,8773,3469.5,10857.2,185262,128449,13312,7548,147988,9530
528,110528,451.03,1332.5,757.0,133009,80709,9505,2079,120508,7730,1438.7,835.0,164091,104455,10242,2844,149246,8401,1698.8,843.5,175009,116522,10556,3142,161645,8862,2140.7,876.0,184255,125938,10945,3561,172612,9471
529,110529,580.35,426.0,895.7,152255,94653,0,0,121291,0,558.8,1037.2,182084,118110,0,0,149166,0,683.3,1059.8,195801,133033,0,0,165637,0,791.7,1066.8,206790,144224,0,0,178574,0
530,110530,479.74,1740.0,808.0,144946,90024,9667,2731,133726,8250,1923.0,881.2,177488,115655,10448,3766,164663,9062,2116.2,951.7,187723,128358,10958,4553,175166,9603,2290.5,1026.7,196823,138138,11528,5255,184229,10182
531,110531,191.55,143.5,20.7,140699,87804,3015,1096,136792,2873,261.7,25.7,171197,112091,3284,1516,168058,3190,356.3,33.8,181615,124708,3496,1831,178567,3407,403.5,46.0,188320,132992,3755,2121,184725,3649
532,110532,374.29,717.8,93.7,142484,88836,0,0,138873,0,789.2,128.0,183202,117598,0,0,177641,0,859.2,138.7,196403,132222,0,0,190766,0,911.3,140.2,206560,142493,0,0,201066,0
533,110533,465.56,907.5,60.8,127781,80769,153,108,126102,151,1008.2,44.0,168415,108823,494,258,166965,488,1071.0,26.0,178345,120734,472,266,177523,469,1145.5,16.8,186484,129505,443,271,185979,441
534,110534,552.62,974.3,119.0,140152,88365,52,32,136876,51,1059.7,134.7,185184,119124,0,0,180713,0,1129.7,142.0,196040,132249,0,0,191591,0,1190.3,146.8,205264,141985,0,0,200839,0
535,110535,680.78,1414.7,913.7,135224,85306,1707,737,122090,1452,1593.8,961.7,183098,118869,1788,970,166638,1578,1791.8,961.8,193857,132003,1896,1148,178856,1715,1929.5,935.3,203586,142055,2074,1343,189551,1907
536,110536,371.22,275.5,23.0,146457,91369,1783,845,144026,1741,343.8,31.0,197266,125629,970,492,193758,946,420.0,31.7,208655,139498,1185,621,205676,1161,478.7,34.7,218919,150232,2501,1224,216012,2447
537,110537,361.24,393.5,23.0,159050,98430,1331,680,157152,1311,437.2,21.2,209708,133289,1986,1053,207649,1961,512.0,18.3,221735,148036,2506,1372,220197,2482,559.2,17.0,233285,159286,2567,1457,231938,2547
538,110538,216.06,586.3,261.2,154101,96536,10786,3940,142724,9433,708.5,368.7,189676,124579,11658,5416,174762,10228,812.5,419.7,200976,138580,12545,6615,186279,11148,887.0,455.5,210795,149295,13336,7544,196132,11955
539,110539,207.09,274.2,1139.8,153381,95537,6691,3105,113075,4192,474.3,1422.7,187382,122609,7964,4504,146484,5780,713.0,1640.0,198262,136230,8720,5365,162382,6780,863.5,1767.5,207496,146304,9113,5943,173527,7353
540,110540,73.49,151.5,257.0,183708,113730,12301,6136,149841,9317,298.2,485.0,209329,136518,16825,9849,174268,13465,435.0,640.8,221980,151984,18235,11667,189242,15163,552.0,874.2,233078,163672,18992,12888,198985,15994
541,110541,286.55,1422.5,546.2,167080,103955,9397,3967,156026,8446,1526.8,592.2,186927,122625,10170,5444,175267,9313,1666.2,631.2,197895,136267,10903,6492,186536,10090,1794.2,647.8,206987,146330,11428,7249,196045,10674
542,110542,836.78,1397.7,706.7,149447,93875,2390,1116,137307,2112,1616.7,737.7,187996,123822,2514,1427,174730,2289,1820.7,705.7,199814,138192,2648,1667,188243,2464,2026.7,714.8,209227,148077,2967,1987,198406,2794
543,110543,434.59,1473.7,398.5,166193,103896,7976,3711,158090,7421,1634.8,467.2,201947,132668,11130,6277,192227,10449,1771.3,556.3,214380,147986,12112,7561,203904,11394,1886.5,616.8,203470,144950,12716,8423,193745,12003
544,110544,860.32,1023.3,337.2,148620,93433,1231,650,140115,1141,1334.7,361.0,182330,120143,1764,981,174010,1659,1602.2,356.0,193546,133871,1785,1084,186563,1703,1878.3,416.0,202830,143428,1905,1236,195764,1825
545,110545,424.82,804.3,2395.5,174067,106724,7154,3830,132169,5086,831.7,2474.2,208800,135325,11124,6677,162549,8325,880.0,2524.7,221003,150427,11821,7800,176457,9283,991.7,2678.0,208549,146677,11909,8382,170058,9715
546,110546,665.68,1073.3,143.3,152868,94953,1735,952,148887,1681,1561.8,135.7,184912,121062,2016,1292,181894,1982,1908.8,109.5,195509,134352,2103,1481,193485,2082,2317.0,102.0,205220,144559,2247,1674,203635,2232
547,110547,385.06,536.2,3.5,169847,102801,2154,1222,169606,2151,623.3,3.3,210501,133971,2697,1759,210271,2694,758.5,2.3,221637,147899,2804,2013,221504,2802,863.0,2.3,233207,159264,4478,2575,233088,4475
548,110548,237.48,630.2,377.2,178739,108697,6330,3559,161324,5641,677.7,383.8,217150,139736,9721,5817,198232,8767,738.3,393.8,230109,155353,10116,6646,212066,9279,836.0,434.2,240434,166767,10296,7161,222718,9542
549,110549,256.83,589.3,707.7,162506,99804,5560,3106,137486,4581,682.2,734.5,200535,130278,7932,4855,173785,6760,757.8,739.7,211786,144240,8267,5565,186930,7273,822.8,742.2,222081,155029,8416,6063,198291,7581
550,110550,270.15,520.2,154.8,164501,99771,1864,1066,155356,1751,566.2,177.7,204016,130064,2334,1534,192777,2213,602.0,180.8,214882,143572,2427,1758,204048,2325,632.8,184.2,226040,154629,4002,2274,215278,3741
551,110551,302.45,383.2,1688.2,171082,102005,3746,2221,122111,2665,432.7,1727.5,195089,125054,5812,3526,146407,4223,479.8,1727.0,206841,138574,5957,3957,160267,4593,508.0,1720.3,218503,149746,5862,4120,172184,4689
552,110552,380.93,550.2,507.2,175474,103278,3613,1907,151101,3037,590.2,501.5,199591,126648,5086,2852,175760,4356,692.7,469.7,211487,140241,5181,3162,190969,4599,751.3,455.0,223547,151502,5044,3228,204120,4554
553,110553,849.31,917.2,133.8,158189,95775,0,0,153531,0,1103.5,164.7,204408,126950,0,0,198324,0,1288.8,176.0,215207,140124,0,0,209551,0,1420.7,183.7,227247,151259,881,470,221695,851
554,110554,456.63,826.5,149.0,179672,107035,5505,3014,173088,5279,857.3,169.3,204827,131154,8506,4859,197361,8137,889.3,175.2,217031,145448,8748,5503,209504,8407,922.2,175.8,229320,157129,8600,5741,221804,8303
555,110555,438.75,1056.0,164.8,165032,97771,2334,1199,159689,2244,1120.3,183.7,187746,119837,3095,1730,181932,2978,1175.3,185.5,198425,132684,3160,1920,192769,3053,1250.7,186.5,209488,143143,3155,1983,203960,3057
556,110556,359.85,496.5,558.2,161219,92395,5599,2686,134838,4483,518.7,591.8,219984,136070,6530,3288,186880,5251,553.8,579.0,233534,150721,6569,3529,201726,5402,588.2,559.3,221572,146925,6583,3648,194180,5506
557,110557,277.07,877.0,82.2,187079,106451,3586,1091,183106,3463,904.0,92.2,225578,139654,4612,1612,220849,4446,931.2,101.5,212907,138777,4899,1796,208382,4709,938.3,109.2,226212,150416,5330,2011,221191,5110
558,110558,361.52,670.7,420.5,189001,108514,6845,3234,168283,5915,740.7,456.0,213209,131613,9844,5046,191985,8596,827.3,475.7,225214,145018,10262,5603,204733,9072,874.7,505.5,238792,157148,10470,5846,217522,9266
559,110559,353.4,477.0,88.5,175776,100750,4083,1777,168796,3868,509.7,105.3,201100,124778,5513,2651,193046,5211,540.8,109.0,210407,136549,5652,2908,202481,5357,569.0,110.3,223219,147907,5813,3050,215260,5521
560,110560,179.99,50.5,289.8,192192,109064,9279,4317,128986,5506,95.7,573.8,198173,122462,12646,6395,139576,7808,104.2,903.8,206982,133759,12883,7038,145619,7985,113.8,1172.2,219689,144942,13089,7387,155210,8171
561,110561,248.18,289.7,20.5,163372,92927,7309,2876,160720,7142,335.8,21.8,180767,111659,9276,3909,178297,9084,357.3,22.8,189749,122251,9551,4181,187274,9354,383.2,23.0,201416,132444,10031,4451,198981,9834
562,110562,196.52,8.7,4474.3,142399,80557,14416,6546,80773,6573,9.7,4529.8,156486,95497,14570,7309,95725,7336,15.0,4529.8,165406,105245,15855,8198,105577,8240,18.3,4564.5,175987,114087,17072,9098,114492,9150
563,110563,953.34,961.8,119.7,157948,89516,0,0,153542,0,1092.0,420.2,168707,104221,0,0,157090,0,1371.5,571.8,173320,111974,0,0,161103,0,1508.0,773.3,178581,117469,0,0,164026,0
564,110564,453.01,359.7,15.3,191877,108429,1508,181,189959,1477,1443.2,2147.3,219823,136192,1765,456,181406,1164,2561.3,4433.3,233829,151227,1774,468,191869,1111,3165.5,6449.0,222825,147859,1850,494,181297,1099
565,110565,179.19,0.0,2919.3,214631,120533,16676,6313,120533,6313,0.0,2918.8,210791,128489,19431,9380,128489,9380,162.2,3297.2,221363,141062,22224,10969,147180,11826,466.8,4530.7,233485,151528,23425,12075,163377,13716
566,110566,657.32,328.7,79.2,166017,94219,0,0,157577,0,506.0,64.0,170567,105560,0,0,166188,0,534.5,63.3,174530,112738,0,0,170453,0,628.0,56.8,180744,118785,0,0,177507,0
567,110567,509.06,397.2,44.3,184417,104411,1544,168,179770,1464,439.2,47.7,193003,118877,3386,1186,188674,3257,470.3,95.5,200723,129043,3558,1285,192979,3313,492.7,120.3,205389,134476,3778,1368,196202,3466
568,110568,498.03,201.0,785.0,178040,100329,2179,330,124927,915,260.7,931.0,196963,119764,5515,1968,145164,3135,439.8,1230.8,206443,131130,5758,2087,159344,3462,527.5,1413.2,192898,124507,6199,2201,150480,3719
569,110569,385.02,3.0,0.0,154304,87817,0,0,154304,0,3.0,0.0,163676,100019,0,0,163676,0,3.0,0.0,161755,103959,0,0,161755,0,3.0,0.0,168466,109881,0,0,168466,0
570,110570,218.28,319.2,2690.7,179005,100621,9711,4413,114469,5349,344.2,2736.2,201159,120697,10913,5006,135222,6073,377.8,2714.2,211426,132399,11426,5188,147352,6368,440.3,2764.8,224922,143499,12118,5456,160364,6836
571,110571,199.39,211.7,1489.8,190192,104157,9192,4647,121748,5577,227.8,1550.8,213475,124842,12385,5660,142976,7036,237.0,1558.5,224131,136534,12732,5759,154330,7175,261.5,1619.2,236926,146318,13447,5971,165294,7536
572,110572,119.68,220.5,198.0,186736,103931,10970,4643,159265,8871,235.3,208.2,211140,125452,13429,5682,182376,10828,245.0,234.0,222108,137571,13789,5788,191426,10885,256.0,259.2,236520,148837,14511,6013,203055,11268
573,110573,198.33,407.5,5.7,196373,107129,5046,2477,195688,5027,433.3,4.3,220808,128420,8219,3628,220287,8193,451.2,2.8,209100,126647,7878,3553,208796,7862,461.8,3.0,221993,136347,8178,3586,221655,8160
574,110574,187.63,361.3,0.5,170728,95253,4799,2145,170670,4797,406.3,1.2,193254,114928,7341,3224,193122,7334,427.8,1.0,179896,111954,7092,3158,179801,7086,444.5,1.0,191170,120796,7352,3184,191074,7346
575,110575,361.88,6.0,3.7,165744,93953,0,0,147491,0,13.8,8.7,180746,109746,0,0,161951,0,20.3,9.5,177617,113456,0,0,163616,0,23.3,10.2,183580,118817,0,0,169937,0
576,110576,306.39,24.8,19.3,166549,93028,0,0,144432,0,24.0,1474.0,172750,99969,0,0,101986,0,23.2,2583.5,168921,101755,0,0,102751,0,21.3,3538.0,168750,102536,0,0,103183,0
577,110577,539.54,13.2,210.0,112336,63037,0,0,68070,0,94.7,1389.8,196431,110755,0,0,119888,0,149.2,2338.7,194918,114308,0,0,122097,0,178.3,3288.7,192821,114638,0,0,121023,0
578,110578,344.04,576.2,1.3,174136,96149,9531,4427,174039,9524,662.0,4.5,193979,114354,11016,5124,193671,10993,728.7,4.3,200141,122921,10068,4923,199870,10050,768.2,4.7,212621,132669,10361,5000,212324,10342
579,110579,216.48,431.7,119.3,175763,94254,5774,3048,164960,5413,480.7,129.5,186690,107663,6599,3492,176153,6185,528.2,130.5,192287,115505,5972,3450,182425,5648,580.0,129.8,202609,124115,6138,3598,193186,5833
580,110580,209.41,376.2,11.5,177612,95224,6354,3361,176243,6304,497.2,11.5,188682,108789,7258,3825,187641,7213,569.3,6.3,194383,116724,6576,3774,193873,6557,616.0,6.5,204805,125435,6754,3947,204298,6736
581,110581,205.56,438.0,18.5,198697,105443,4394,2386,196569,4348,442.8,22.7,214663,122346,5134,2787,212038,5067,443.8,23.2,223267,132677,4627,2797,220528,4571,451.2,23.7,236860,143841,4680,2907,233974,4625
582,110582,186.5,416.3,68.8,192340,102409,7598,4058,184811,7302,429.2,80.0,208245,119111,8855,4759,199670,8461,441.5,79.5,216647,129197,8021,4778,208165,7706,453.7,81.5,229810,140077,8100,4959,220954,7790
583,110583,210.19,509.3,116.8,186288,99249,6412,3548,176494,6090,552.7,121.2,198330,113614,7776,4245,188902,7383,586.0,121.5,205362,122605,6997,4230,196254,6693,607.3,121.7,217204,132535,6981,4336,207987,6693
584,110584,279.4,36.0,0.5,253576,132653,0,0,252655,0,132.2,1.7,268855,152198,0,0,268005,0,196.8,2.0,276763,163958,0,0,276084,0,236.3,2.5,294573,178340,0,0,293828,0
585,110585,154.97,258.5,1320.3,261480,137118,5540,2965,169642,3638,280.5,1643.3,254243,143710,17816,7372,169146,9775,319.3,1697.3,263180,155418,18730,8568,181255,11005,380.8,1694.0,279890,168908,20037,9637,198807,12439
586,110586,122.5,0.0,618.8,257444,135008,5063,2586,135008,2586,0.0,684.0,273448,154459,18123,7363,154459,7363,0.0,720.7,256761,151549,19130,8551,151549,8551,0.0,751.7,271423,163593,20201,9506,163593,9506
587,110587,284.75,6.0,4.7,221191,115718,0,0,189317,0,14.2,9.5,233535,132227,0,0,205530,0,25.3,11.8,229827,136350,0,0,209482,0,33.3,12.3,244564,148192,0,0,226852,0
588,110588,405.14,592.8,25.7,227343,119274,2652,1229,224814,2619,658.8,39.2,246822,139071,3036,1388,243281,2982,719.2,37.7,254942,149984,2810,1319,251759,2765,773.2,35.2,275674,164519,2646,1264,272673,2609
589,110589,109.72,248.5,1119.0,188132,99931,6621,3128,125206,4129,252.8,1130.7,202679,115729,7302,3597,140193,4639,254.5,1133.0,210570,125420,6849,3729,148714,4582,255.0,1135.0,223322,136031,6916,3950,159538,4749
590,110590,115.93,561.3,893.2,210748,111941,9431,4838,164504,7281,577.2,899.0,230331,131393,11465,6013,183757,8898,585.8,895.2,240451,143032,10342,6045,193996,8293,592.8,905.5,255633,155441,10256,6262,207322,8330
591,110591,109.07,272.5,0.0,203514,108318,9750,5280,203514,9750,289.0,0.0,221452,126773,12126,6528,221452,12126,305.7,5.3,230638,137804,10858,6506,229688,10814,319.7,13.2,244910,149623,10700,6657,242571,10600
